id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
12,-0.10799756,0.075927391,0.10553064,0.050645547,-0.33736469,0.14405902,-0.050054707,-0.17383222,0.086218575,0.080440256,-0.14907205,0.35335092,-0.17287513,-0.24767403,-0.1649497,0.2030552,-0.025132761,-0.053172899,-0.0088833404,-0.085265746,-0.09864977,-0.091640031,0.10117826,0.1458396,-0.15078974,0.034189534,0.11264752,-0.15459979,-0.071824868,-0.1483561,-0.18450879,0.014557846,-0.10520518,0.090198522,-0.0042048671,0.058971101,-0.04177194,-0.090751363,-0.012958653,-0.00071402756,-0.10087813,0.060967368,0.10670044,0.022592567,0.24488547,-0.090371439,0.074401621,-0.058414792,0.033532339,-0.11861314,0.15936911,0.025156225,0.17039096,-0.18094547,-0.07053128,-0.12756204,-0.076023068,-0.098985092,-0.017227243,-0.0024648949,-0.0058573979,-0.079393317,0.02678608,0.12513957
13,-0.15079318,0.00014851182,-0.012379128,0.078273963,-0.010672392,-0.0026179868,-0.16563729,0.0036272631,-0.15407033,0.086187286,-0.017250507,0.0066613546,-0.14894056,0.13432832,0.11570325,0.14398254,0.37225282,-0.0087773236,0.2011192,-0.020694774,0.065862003,0.061057169,0.044220008,0.11001134,-0.050795494,0.0068408245,0.089463847,0.29211081,-0.14077921,-0.30185066,-0.080902989,0.015029327,0.029243119,0.015411936,0.19767429,0.16312273,-0.0082339191,-0.078473258,-0.057826878,-0.059547479,-0.037703406,-0.26282988,-0.077051626,-0.07100825,-0.031566713,-0.042499995,0.11230947,-0.088901254,-0.07329748,0.090571739,-0.039327091,0.036175086,0.11186301,0.070521827,0.041808503,-0.032830377,0.11396183,0.029338857,-0.084373726,-0.025204048,-0.20358038,-0.16070044,-0.31468179,-0.11363381
14,0.17471842,-0.072800857,0.10302749,-0.00045131605,-0.09164704,0.1750761,0.076165202,-0.22917366,0.13623808,-0.14060613,-0.023275018,0.087403783,-0.039227322,0.14638225,0.099589875,-0.20628966,-0.061804674,0.036901386,-0.075222347,-0.028293676,0.10462928,0.041441892,-0.12043702,0.022842315,-0.0800982,-0.15897362,-0.14783591,0.037540032,-0.0036778849,0.00071059883,-0.1499491,-0.02406199,-0.13568411,-0.12119248,-0.021602175,-0.18097759,0.087554731,0.32533843,0.060024071,-0.13643444,-0.03547697,-0.20348515,-0.049400445,0.066367709,0.077104361,-0.13497442,0.039134765,0.15128335,0.22960419,-0.09167923,-0.11305618,0.0071187805,-0.38305795,-0.06947081,-0.035449426,-0.060091934,-0.20720511,-0.032123431,-0.10159732,0.099095277,-0.1201565,-0.036936891,-0.030474661,0.0742507
15,-0.32927905,-0.044055325,0.098246161,-0.046779584,-0.19748908,0.042241149,0.043545993,-0.034984221,-0.15000422,-0.095796523,-0.04058025,-0.11323858,-0.24834964,-0.099497061,-0.0079857604,-0.065581506,-0.0097743461,0.010820052,0.11596017,0.28503547,0.094645903,-0.1816313,-0.34364065,-0.012217431,0.0092331488,-0.15027293,0.035183755,-0.099193481,0.052079998,-0.042101465,0.051406523,-0.22545922,-0.056709885,-0.019218926,-0.18428868,0.24345553,-0.06994188,0.17977444,-0.085923853,-0.029743724,0.15312204,0.039295979,0.024839687,0.034396264,-0.17669443,-0.050383584,-0.12370358,0.025532842,-0.070358955,-0.005698464,-0.0099967696,-0.0047040277,-0.0044940801,-0.08437647,-0.13632131,-0.085925692,0.1385893,0.048392875,0.075914904,0.17848058,-0.15254377,0.065955593,-0.1390466,-0.043241495
16,0.054431915,0.1814636,-0.087920762,-0.010655756,0.12996903,-0.16746476,0.040704002,-0.034652601,-0.099108627,0.016482321,0.066873791,-0.10252634,0.042713486,0.019487989,-0.13958842,0.17461437,0.12251262,-0.096661728,-0.065941378,0.086641042,-0.055691908,-0.20679712,0.11790162,0.00098709282,0.21436296,0.040181783,0.02146888,0.32311378,-0.019319081,-0.10699069,0.025763442,0.12766672,-0.13096758,-0.10209529,0.050558064,-0.35940379,-0.12282466,0.089417925,-0.065953634,-0.18282798,0.21644704,-0.15855393,-0.058829916,-0.041897604,0.0093460063,-0.041534946,-0.0091010361,0.0064627893,-0.0097430315,0.010484626,-0.26740774,0.04957873,-0.15787067,-0.24354598,0.15527308,-0.14450083,0.020218534,-0.086841267,-0.076264306,0.054366149,-0.11782775,0.041891172,0.042792473,0.13089202
17,-0.045207059,0.14072292,0.23136374,0.21334449,0.07880361,0.060394642,0.38313627,0.30013725,-0.10307897,0.124188,0.080939133,0.0097170462,0.020614294,0.065587339,0.12603675,0.029415685,0.045688491,0.18718648,0.042720503,0.073283447,0.13314584,0.21960764,0.1649873,0.050720131,0.027942761,-0.16452512,0.039270582,-0.13945732,-0.13769182,0.087467101,-0.013523557,0.063493049,-0.084301143,0.16151328,0.019331534,0.15970135,0.090550467,0.022219302,-0.064342553,0.0042364929,0.11133387,0.093806705,-0.16075771,0.13791269,-0.028761953,0.10961995,-0.093783918,0.085765699,-0.10710934,0.017393254,-0.040072937,-0.038397943,-0.076183034,-0.020650167,-0.23404486,0.11786715,0.12930789,-0.05953515,-0.18552111,-0.086956201,0.12741574,0.084107206,-0.040385388,0.12064711
18,-0.13647542,-0.080279734,0.062192432,-0.012568462,-0.07721201,-0.32918868,0.087956045,0.042420437,-0.22839217,0.07866655,-0.0018822239,0.03653845,0.12385792,-0.096954609,0.093505302,0.089612102,0.09978886,0.2143753,0.086320473,-0.073586402,0.23565991,-0.145102,-0.060635201,-0.1263839,-0.013465753,0.14181378,0.17006159,0.060739223,-0.079854475,-0.072546325,-0.079042693,0.12486004,-0.11879272,0.11328734,-0.0042711202,0.022545536,0.19809525,-0.062287668,0.21775256,-0.18469438,-0.10807686,-0.20683207,-0.097858138,0.076380745,0.096671859,0.04019977,0.034999674,-0.15375252,-0.17386776,0.039821682,0.17661634,-0.047716141,-0.16623178,-0.20092075,-0.089192455,0.20698308,-0.027222145,-0.13601188,-0.079864929,-0.06336363,0.034805925,-0.086488415,-0.11661749,-0.024637705
19,0.054714355,0.083710415,0.0642712,-0.05340993,-0.19788973,-0.09322181,0.033164742,-0.15569365,0.029491728,-0.068876035,-0.067964033,0.1306955,0.025535679,0.15996891,-0.10965196,0.13200702,0.1061295,-0.34964801,-0.010305058,0.18004514,0.090833376,-0.051521509,-0.027176835,-0.15212287,0.024083369,-0.20934172,-0.11853077,0.1306555,-0.0024008414,-0.042427738,-0.012364467,0.32009913,0.12085178,-0.090551322,0.1945827,-0.010366259,0.086357366,-0.068485469,-0.10948887,0.093618332,-0.089762762,-0.091214046,0.10481659,-0.13566436,-0.16568887,0.063631722,-0.22880403,-0.08775931,-0.042686917,-0.15705625,-0.13044842,0.077736537,0.034142083,-0.11040595,0.061814157,0.17736634,-0.14971433,0.0071512343,0.23076179,0.071349128,0.094957671,-0.023366584,-0.093157322,0.13348156
20,0.078395592,-0.006178731,-0.055803698,-0.20958961,0.018696489,-0.082951143,-0.015812145,0.080464288,0.098335849,0.086223582,0.27043041,0.13972261,-0.089470718,-0.098131889,0.27919503,-0.079546982,-0.0052927708,0.20924589,0.20570303,-0.0065515478,0.029014146,-0.19608455,-0.10893042,-0.043802376,-0.00067877528,-0.038773035,0.018263303,0.26295177,0.055684393,0.037020589,0.0002190191,-0.020615396,0.14785641,-0.11887343,-0.015059669,-0.13140711,0.010448713,0.014276678,0.1103884,0.14362522,0.079515584,0.19454356,0.19049549,0.037818246,0.044772268,-0.23220155,0.038404004,-0.00061058612,-0.20248666,-0.051732404,0.11481559,-0.14855552,0.15505248,0.056938585,-0.027388613,-0.017068083,0.099525996,-0.17165476,0.24473097,-0.097546385,-0.091773816,0.1463962,0.094744159,0.15894279
21,0.11751011,0.042285974,-0.14339461,-0.053120915,0.022293551,-0.0019303655,-0.23061865,0.11733309,0.19448416,0.16448289,-0.11435083,0.048978425,-0.23890015,0.18986407,-0.2179343,0.04611836,0.13060931,0.14507276,0.03864316,-0.1601638,-0.011366534,-0.030144077,0.041383088,0.11096773,0.074376584,0.23835173,0.07426536,-0.043681469,0.18311907,-0.035335466,0.031665786,0.020309387,-0.2576317,0.031099171,0.032516957,-0.023559188,-0.0158728,-0.14429554,0.0092642908,0.16884526,-0.019915243,-0.058657903,-0.068274937,0.22660853,-0.15225401,0.094925373,0.012516492,0.21580195,0.14731332,-0.0099220354,-0.17317537,0.16061203,0.16380304,-0.12412955,0.083722808,-0.089961636,-0.087200633,-0.18079735,0.10480668,0.03045976,0.055554274,0.16317742,0.075116232,0.065672351
22,0.091139038,-0.12949077,-0.0041922177,-0.14672541,-0.10946226,-0.011168236,0.12916427,0.25035391,-0.13199908,0.021083302,-0.008625296,0.064131086,0.070842289,0.044083635,-0.11764395,0.04800693,0.10853948,-0.062447054,0.24061702,-0.028574013,-0.077100524,0.036050503,-0.031332278,-0.16629809,-0.0031816195,0.19409563,0.24358098,-0.068972928,0.11011442,0.016120417,0.034530971,0.15415858,0.10364298,0.018770992,-0.11296919,-0.13671707,-0.0077869377,0.039363186,0.061204059,0.095116001,0.11915329,-0.29230179,0.1098913,-0.12740786,0.13551138,0.040948232,0.076699078,-0.065796305,0.034380712,-0.22712117,0.13322194,-0.04024206,-0.31492662,0.12911512,0.20395686,-0.10656931,0.14750976,-0.091197615,-0.27569159,-0.043532781,0.03967009,0.016244689,0.01260129,0.036055833
23,0.032067334,-0.031990724,-0.089051918,-0.039359509,-0.052075302,-0.044856462,-0.16332418,-0.080346803,0.012175967,0.045818425,-0.0094813389,-0.027196166,0.079140772,0.12060566,0.10070551,-0.25912469,-0.067435905,0.10449259,0.076319491,0.10066564,0.046548839,-0.12639083,0.18103606,-0.20132648,0.14596997,-0.0024248121,-0.21806908,-0.058662777,0.17825029,-0.087129897,-0.17926472,-0.04276376,-0.12113968,-0.18518752,0.064790128,0.11819251,-0.081699805,0.077537529,-0.057310551,-0.014765563,0.018273299,0.22112385,0.07515878,-0.14794761,0.076383448,-0.032753325,-0.069058156,-0.12435097,-0.0038885919,-0.0089043475,-0.059554739,-0.20599963,-0.25279627,0.018951808,0.026388372,0.32327539,-0.02645623,0.1512514,0.1769845,-0.0090427006,0.011372611,-0.063650806,0.2628637,-0.22336704
24,-0.005120657,0.17877195,-0.01390785,-0.073741718,0.030078889,0.068065246,0.073290381,0.03637677,0.096881021,0.12214581,-0.14296389,-0.04893729,0.11232846,0.063109675,0.030300716,0.086856703,0.12297923,-0.1108245,-0.15847092,-0.14900835,0.2400645,-0.13618946,-0.030299039,-0.023956192,0.1331707,-0.22451982,-0.005071843,0.15684919,0.14399934,0.052866329,-0.033702632,0.22702064,-0.21594703,0.12670308,0.065635749,0.076337709,0.034331603,0.026500863,0.12021965,-0.14892611,-0.16100341,0.020982298,0.0067357442,0.021138183,0.20541874,-0.074823018,0.097039582,0.049654882,0.30566284,-0.18110503,-0.070521735,-0.058998545,0.17056775,-0.10589986,0.21413826,0.20641008,0.11180167,0.056491053,-0.20099442,0.023526249,-0.18478412,-0.046836463,0.026232288,-0.039893519
25,0.10301764,-0.013995944,-0.16778538,-0.1148548,-0.13802509,-0.034284516,0.135173,0.054796441,0.036785084,-0.13926817,0.25669355,-0.0030622497,0.26186703,-0.093983153,-0.061524883,0.28166745,-0.11647317,0.045365829,-0.036643777,-0.088131389,0.23414809,-0.10879533,0.097235054,0.11964977,-0.1096264,-0.20556007,-0.19292831,-0.086633062,0.024125214,0.036344397,-0.020482769,-0.01140973,0.10553583,0.083227639,0.041037164,-0.066846993,0.084248253,0.019633659,-0.081026248,-0.062505364,0.13312121,0.19994296,-0.057394694,-0.22515399,0.063650366,-0.097866486,0.07936452,-0.040734121,0.24157196,0.012161438,0.097821833,-0.13164833,-0.30546386,0.014662821,0.028383109,0.078042838,-0.060004219,-0.13996778,-0.17341006,0.059931568,0.076958416,-0.094886436,-0.057211358,-0.078897247
26,-0.22198776,0.023322633,0.099094809,-0.0261612,-0.16661576,-0.023229663,0.15981635,0.24947827,0.031519647,-0.092409541,-0.23257266,-0.18107722,-0.010411498,0.026444156,0.03006052,-0.030802843,-0.18075932,-0.18465204,0.017256267,-0.096582554,0.15283684,-0.17088407,0.19761166,-0.07806744,0.026142376,0.026139205,-0.040293987,-0.23584149,-0.056503509,0.17832746,-0.15002074,-0.21576829,-0.025636896,-0.048303356,-0.15143199,-0.08814968,-0.056349328,-0.048360445,0.019065879,0.082772253,0.045338515,0.04002941,0.19679701,0.12829409,-0.34118421,-0.042537551,-0.18466308,-0.080719321,0.09031674,-0.023565155,-0.050177711,0.15425834,-0.17613918,-0.010988579,0.064276736,0.0028269248,-0.13625572,-0.0026433638,0.0945848,0.041845087,0.03721155,0.03601173,0.015835153,-0.14539026
27,-0.038810139,0.054094962,-0.39105041,0.095069475,0.042366217,-0.13612704,-0.093709953,-0.025593831,0.051909916,-0.046961901,0.14652615,0.051871075,-0.098760045,-0.059160487,0.028574359,0.091452921,0.085381135,-0.012253641,0.018770245,-0.0031516274,0.10320711,-0.12383053,0.075691503,-0.23258335,0.056630632,0.032169475,-4.6977629e-05,-0.26776538,0.19671417,0.11280238,0.0031952325,0.057594208,-0.1179466,0.064319806,0.19588085,-0.14791764,0.33809626,-0.054859767,0.10388738,-0.10372452,0.049018408,-0.15995282,-0.08274173,-0.028699623,-0.08234341,-0.030313376,0.12253833,-0.1603478,-0.15013594,0.0059086487,-0.070838321,-0.12602836,0.016577725,-0.070860568,0.042204968,-0.0049921805,-0.025264067,-0.0085680477,0.12847565,0.16499585,-0.020039537,-0.12932029,-0.1897542,-0.28044279
28,-0.1415728,-0.10261038,-0.0063247305,-0.2263972,0.17211987,0.12804099,0.14990549,-0.061746617,0.029375199,-0.11405275,0.18658086,-0.14603553,-0.061835116,0.17136438,0.29974733,-0.011042909,-0.049869468,-0.30183246,0.20592053,0.03710191,-0.22680677,0.10490226,0.073904885,-0.042666007,-0.067157664,0.087899452,0.028164571,0.058609678,0.14765714,0.14364759,0.091557822,0.070462156,-0.15388007,-0.13428962,0.098541573,0.077916444,0.062383661,0.10116901,-0.066696208,0.068010872,-0.11905093,0.0075099163,0.11188112,-0.081487402,0.23510969,0.13653131,0.16518735,-0.025421022,-0.16721498,-0.084102908,0.066414933,-0.033589047,0.08684482,0.018113198,-0.071000183,0.11246975,0.16273592,-0.088143106,0.061628323,0.018852301,0.033814973,-0.01253345,-0.15080974,0.16969192
29,-0.12701497,-0.10596344,0.079874321,0.02189246,-0.096885217,-0.080029718,-0.019314982,-0.053075315,0.078688352,-0.14169645,0.044219554,0.18628052,0.024507678,-0.10811369,-0.088000603,0.0053143786,-0.075972742,0.15026274,-0.22399206,0.19947723,-0.24646036,-0.0049911667,-0.13180793,0.099824037,-0.0942072,-0.13790504,-0.041384248,-0.050023636,-0.23551142,0.055318902,-0.29120509,0.14317135,-0.040172009,0.11598991,-0.073093596,-0.096528611,0.079323896,-0.071095318,-0.18835826,-0.010598077,-0.16760236,-0.0015709307,0.16782994,0.11716582,0.00022537315,-0.020169532,-0.038555771,-0.077595288,0.043215841,-0.019216105,-0.046456387,0.032867357,-0.24565549,0.23812209,0.076693232,-0.16963414,0.014002246,-0.13742031,-0.065634044,-0.10894326,0.13288976,-0.23377138,-0.04313302,-0.20070652
30,-0.0025359311,-0.039398561,-0.17444552,0.1785396,0.19388054,-0.069963543,0.064723641,-0.018453324,0.030188768,0.18999758,-0.033313775,0.22224437,-0.035738671,-0.011601502,0.23429181,0.034129329,-0.25197846,0.027877514,-0.15896096,-0.20617724,-0.11689592,0.040436807,-0.13806728,-0.17376826,-0.047093737,0.050175244,-0.086356971,-0.16200949,-0.2694328,-0.096255867,0.1047016,0.12426791,0.097943497,-0.02173764,0.016040698,0.15720627,-0.10772357,0.045148542,-0.23200744,0.084610851,-0.055933264,-0.14330836,0.095838139,-0.13780281,-0.10755048,0.19057887,-0.12971622,-0.081350336,-0.084729507,0.097322152,-0.22766904,0.15505995,-0.030177998,-0.039294187,-0.1111963,-0.018037231,0.1823416,0.026395549,-0.1156431,-0.043075065,0.066276834,0.010581052,-0.031908754,0.074972306
31,0.041764484,-0.12465221,-0.22148558,0.057888126,0.21483815,-0.094928515,-0.016309883,0.15661754,0.20121183,0.0075453991,0.14454737,0.086820815,-0.064287491,-0.23350245,-0.10518741,0.042706289,0.048492405,-0.058091271,-0.099204422,-0.18509661,-0.19435297,-0.014124818,-0.18213895,-0.0017472089,-0.092297114,-0.049291604,0.24582708,0.0055822042,-0.03973647,-0.020048597,-0.17044808,0.15489045,0.098061259,-0.061532321,0.02652023,-0.077676907,0.045835201,-0.15533268,0.030936549,0.17364185,0.051618372,-0.068251696,0.10985355,0.22560627,0.084542255,0.011246408,-0.092787232,0.050387455,0.22233575,-0.23327905,0.11303654,0.017094098,0.17503985,-0.014797388,-0.25026332,0.23033625,-0.13409807,0.092567691,-0.014755202,-0.0045786822,0.015918032,-0.06313668,0.021580908,0.035586713
