id	f0	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46	f47	f48	f49	f50	f51	f52	f53	f54	f55	f56	f57	f58	f59	f60	f61	f62	f63
873	0.049754078	0.1566898	-0.22636726	-0.012634852	-0.24047993	-0.1133814	-0.21615236	-0.12420354	-0.046344246	0.036046327	0.031207675	-0.13622657	-0.12475431	-0.04182702	0.074621593	0.16532227	-0.027858852	-0.16483844	0.17826416	-0.073725624	-0.15718849	-0.16053256	0.066047227	-0.041903693	0.1215796	0.061143331	0.016187632	-0.32144638	0.037206	-0.032806347	0.1426648	0.1340402	0.24469873	-0.01958485	-0.11548011	0.043621315	0.046918539	0.1503238	-0.16264562	-0.0078658978	-0.084456455	0.06941639	-0.080543702	-0.081856894	-0.017841153	-0.083748313	-0.10485188	-0.11733712	-0.035829348	0.22873726	0.086755959	-0.089934796	-0.047745868	-0.19754748	-0.020034479	0.069077975	-0.190606	-0.10741486	0.15662296	0.048583441	0.18515349	-0.11830725	0.050287637	-0.074733012
907	-0.03714471	-0.088049366	0.043760273	-0.11098845	-0.03442761	-0.089706844	-0.0059127985	-0.078371842	-0.039263604	0.14741213	-0.012555927	0.050499769	0.022555498	-0.061497955	0.27282253	-0.026399463	-0.096380723	-0.16385898	0.037241472	0.064503343	-0.27296621	-0.03812691	-0.053831254	-0.20268	0.19429017	0.18366911	0.077372148	0.044080371	-0.10767756	-0.039841334	-0.13363867	0.153163	-0.054914118	0.021213113	-0.018058075	-0.066366578	-0.10063558	-0.15653922	-0.075498796	-0.0080164113	-0.090139545	0.18041867	-0.0078122108	0.099540504	-0.15249446	0.019704859	0.021675124	-0.21212241	0.003647585	-0.1683405	-0.24483948	-0.31304931	0.26273494	0.13674938	0.09171105	-0.080855792	-0.0072268472	0.0024820684	0.088113439	-0.21578694	0.15140433	-0.11896631	0.078950442	-0.072563838
632	-0.25810045	0.17870058	-0.093143371	0.20747506	-0.0023369042	-0.11288743	0.083893158	0.088974296	0.034136472	-0.013845726	0.32970212	0.16609852	0.029674127	-0.1015267	-0.080958115	-0.019623832	0.121273	0.19115036	0.20409292	0.074476573	0.076533963	0.040262715	0.09177206	-0.11522274	0.042581595	0.052913382	-0.043541712	0.10676457	-0.11172945	-0.085736081	0.13598641	0.062194084	-0.099447269	0.031764299	-0.2528458	-0.13007363	0.1076256	0.074475862	0.037995566	-0.022594869	-0.056876028	0.022964444	-0.066538684	0.098051107	0.17738161	-0.14696613	0.046781641	0.042197507	0.043648427	0.057832827	0.18668276	0.054399698	-0.039901055	-0.089656393	-0.065234413	-0.011725802	0.051441531	-0.17457589	0.36333743	0.14337072	-0.15138139	0.11688307	0.11318762	0.026255594
460	0.039019002	0.019027259	0.1035442	-0.0025064625	-0.065827768	-0.048643106	-0.023230573	-0.096001031	-0.12798214	-0.22012577	-0.053698742	0.26651058	-0.040607472	0.043087324	-0.1551534	0.031324743	-0.17505023	-0.0056743414	0.028591566	-0.41195442	0.20883694	-0.21024423	-0.018287106	-0.076200066	0.046495879	0.1397652	-0.13918953	0.087781945	-0.29333714	0.15342999	-0.13872943	0.0064480855	0.11239088	0.0059361275	0.11914848	-0.06019623	-0.0010540542	-0.048142171	-0.0085805378	0.2298245	-0.069214631	-0.16467087	0.14630642	0.023855975	-0.04246611	-0.18178047	-0.18335003	0.10794324	-0.13768984	-0.027465547	0.16605612	-0.056947952	0.055371683	0.065193013	0.017875177	-0.054857215	-0.11911008	0.085155489	-0.043124954	0.10576255	-0.036580585	-0.10917365	0.020248311	0.042400641
575	0.10265624	-0.16720438	0.03551355	-0.13515144	0.16752468	0.0052475887	0.10335221	-0.06759611	0.052859533	0.083494895	-0.049857098	-0.0085271623	0.023423487	0.027665178	-0.0032997423	0.055200253	0.036521626	0.0058855688	0.034808368	0.11065347	-0.029607956	0.20562414	0.29793861	-0.024131638	0.3539861	-0.23138271	-0.014335501	-0.058892485	0.08662656	0.013222752	-0.026350778	0.10891987	0.18452803	0.18212666	-0.12416174	0.003999063	-0.033273857	-0.0014822509	0.20590177	-0.058628907	-0.10941379	-0.065242614	-0.1656733	0.052989575	0.31587184	-0.17578393	-0.10184561	0.24785758	0.037453855	0.076400261	0.096991705	-0.027302763	0.048926115	0.070535827	0.19045391	0.077367792	0.023282934	-0.036995166	-0.14461231	0.034116154	-0.20680319	-0.036548371	-0.057039845	-0.12217868
860	-0.17566232	-0.042494356	0.21434079	0.092991314	0.15541678	0.034133055	-0.13137376	0.12834112	-0.098465648	0.088599811	-0.093608516	-0.079710762	0.14622566	0.12403295	0.18033364	0.0041169027	-0.29484242	0.062396694	0.10896976	0.11648964	-0.051395185	0.12109165	-0.075416098	0.064071619	-0.091360411	-0.037223832	0.08404908	-0.15115771	-0.13148828	0.06172915	0.089678774	0.16193569	-0.00041076352	-0.063087795	0.057772933	-0.0010244001	0.24689624	0.18670746	0.068473769	-0.25517402	-0.072635228	0.14617321	-0.15554486	0.34881986	0.063123123	0.10043087	-0.057679672	0.061857261	0.11385735	-0.068165965	0.074098084	0.030362904	-0.11882161	0.057183937	-0.059899294	-0.022668926	0.088212236	-0.067936051	0.10041383	0.11869998	0.053278782	-0.13460858	-0.20469799	0.041696505
731	0.20342847	-0.074551907	0.080150607	0.20099373	0.22039233	0.049489022	-0.087649923	0.11414067	-0.16401669	-0.028355732	0.0071410638	0.056013095	-0.18529927	0.080106418	-0.04472815	0.37120735	-0.015176213	0.080853205	0.033764078	0.022847146	0.0019519368	0.021372192	0.032383003	-0.013932528	-0.21860325	0.18748738	-0.084664042	0.060350279	-0.09173739	0.02955014	-0.11596916	-0.11056273	0.13204581	-0.12161241	0.0072682005	-0.074733855	0.069248481	0.01158347	-0.10480783	0.012406122	0.14077372	0.11449947	-0.0073282149	0.013111526	0.32881144	0.048539021	0.025586363	0.16985119	0.16702999	0.10026807	0.19614781	-0.025169124	-0.23067893	0.11261514	0.083898644	-0.062230862	-0.06924771	-0.097212069	0.00078378197	0.19892459	-0.0083699334	-0.12167574	0.1321151	0.13092903
282	-0.085637776	-0.098993962	0.062274973	0.10533814	-0.067717315	0.15173826	-0.14463558	-0.14030921	-0.13501694	0.077287165	-0.034965556	-0.057708621	-0.057301185	-0.19130363	-0.23486089	-0.092352478	0.015931379	-0.17509523	-0.18587782	0.050919265	0.12591877	-0.067529544	-0.10911152	0.078061643	-0.1052183	-0.047992378	-0.1441931	0.063298608	-0.0061113813	0.22860635	-0.15561659	-0.039651864	0.079106305	-0.031053498	0.1543939	-0.10388726	-0.13190772	0.075286784	0.14384338	0.057446951	-0.072945596	-0.10779197	-0.0084736435	-0.24692553	0.17195363	0.18856535	0.054145201	-0.17784196	-0.10103853	0.089754593	-0.0067490224	0.17392737	0.02302385	-0.032310343	0.20615527	0.23451277	0.070299879	-0.0074781754	-0.1111075	0.20464433	-0.13337721	0.016989402	0.22712342	-0.039051603
223	0.054017024	0.14493689	-0.076725745	0.10935519	0.086224841	0.1666861	-0.083113704	-0.1275047	0.026760009	0.059557292	-0.077522273	-0.21710423	0.13146808	-0.031963573	-0.08667079	0.097787908	0.1698819	0.018860112	-0.004984345	-0.10371054	-0.17212731	-0.09720232	0.052775505	0.079279877	-0.027304982	0.14463576	0.27007326	-0.08431131	0.15079602	-0.080049177	-0.11753103	0.031109074	0.10012347	-0.11243925	-0.027239071	0.22695465	0.057243731	0.10539103	0.013333953	0.084407701	0.064423605	0.07597271	0.08873678	0.078794934	-0.15836838	-0.040602068	0.14261559	-0.074629927	0.035885184	-0.23457278	0.12699043	0.1037462	-0.13505211	0.085676524	0.14851038	-0.20146759	0.24032685	-0.25102067	0.1527232	-0.19159223	0.11260552	-0.047249698	-0.080785197	0.16236311
408	-0.0058054105	0.089069666	-0.0014748482	0.024411183	0.019122126	-0.12826179	0.025916312	-0.09760873	0.34052102	0.17940527	0.052292134	-0.02803189	0.24815436	0.070894756	0.18012631	0.063359672	0.064779853	0.049139737	-0.099639127	-0.12272402	-0.04142818	0.20132905	-0.15386033	0.091722992	0.054472077	-0.058940582	0.14692991	0.13811694	0.018907129	-0.1248315	-0.0018085755	0.020552421	-0.10118254	-0.067099937	-0.10407677	0.091704416	-0.075047682	-0.012624721	-0.16929664	-0.050434163	0.33659648	-0.13078384	0.21391227	0.0038346411	0.16586239	0.14989444	-0.049817202	-0.069843959	0.078972442	0.15079003	-0.098305387	0.080309459	-0.014761815	0.16826378	0.012255043	0.13688124	-0.0131396	-0.12669258	0.079988807	-0.017009641	-0.12866429	-0.032127131	-0.20146214	0.24940225
309	0.065556025	-0.011754101	-0.18839054	-0.10608053	-0.22511678	-0.19671708	0.032468703	-0.093867082	0.0073025285	-0.077638554	-0.048840661	0.038090882	-0.094274018	0.11164755	-0.064572702	0.12109644	-0.0009023414	-0.13136155	-0.10351677	0.12932626	0.07703865	-0.31353569	-0.23289564	-0.030470877	0.080632303	-0.21940953	-0.22941367	-0.049515707	-0.13460066	-0.063267351	0.013851392	0.00094567136	0.0093793441	-0.047782261	-0.18269379	0.20666999	0.010218674	-0.20328762	-0.043484516	0.11705512	0.069921561	-0.071855588	-0.064672979	-0.052257707	-0.038697944	0.06027458	0.12042427	0.0049191517	-0.25045554	0.17486823	0.024635771	0.064551829	-0.027317982	-0.13903516	-0.019683331	0.08691257	-0.070396453	0.18387459	-0.1991599	-0.030635487	0.062261581	-0.14506996	-0.19346056	-0.15300132
988	0.10069809	0.11317144	0.10240668	-0.1218127	-0.0032802156	0.075795917	0.10183914	-0.097325194	-0.11181451	-0.17916819	-0.11128844	-0.18075304	-0.059723846	-0.25183098	-0.018157194	-0.085898788	0.063829541	-0.020660974	0.18441289	0.085358335	-0.067223148	0.12522006	0.28537975	0.11330327	-0.073857746	-0.20273079	0.099335202	0.0047360415	-0.0090415075	0.15755035	0.034145328	-0.14312708	-0.048391406	-0.049321553	0.16997316	-0.00067890161	-0.18077487	-0.0087734575	-0.0061808305	-0.20744776	0.041526713	0.082744314	0.17814039	0.01628807	0.15354023	0.26910421	0.11692471	0.013012013	0.033367379	0.20902426	0.037492809	0.11176605	-0.14101215	-0.11285543	0.12764398	-0.051183915	-0.020534656	0.12155142	0.13619984	0.17239545	-0.012308461	0.11501317	-0.093142923	0.20698866
650	-0.17960295	0.069557561	0.049673731	0.11466426	0.04828291	0.0032198366	-0.079962356	0.31805315	-0.18409535	0.16948444	-0.10673888	0.041475606	-0.06123408	0.084472272	0.04645247	-0.12886905	-0.087119525	0.16785399	-0.075543081	-0.1179386	-0.043526006	0.058978186	-0.091017937	-0.22961349	0.033040498	0.03992549	0.16508533	-0.071144448	-0.031278637	-0.11982211	0.087840471	-0.19473328	-0.0032566397	0.12809162	0.12889325	-0.094050459	-0.029947427	-0.35639509	0.18095488	0.091257539	-0.10650539	0.19840426	-0.032178479	0.15347109	-0.045854706	0.19006958	-0.025250617	-0.11380694	-0.0495308	0.083781561	-0.031909666	0.04253141	0.18237225	-0.15225989	0.058074951	0.089414269	0.039168095	-0.059247589	-0.12191748	0.15414738	-0.16048084	-0.069452599	-0.016765653	-0.14718868
90	0.028107602	-0.13114247	0.059719189	0.094366996	-0.067920419	0.08698381	0.11857004	-0.084775373	0.11680908	0.14692962	-0.17179113	-0.0040330232	0.11209254	0.014451991	0.11360469	-0.064997429	-0.18057043	0.01846076	-0.28553373	0.039824346	0.2162735	0.056124347	-0.059925675	-0.088887197	-0.0051169599	0.2991952	0.11419722	-0.016353537	-0.051744611	0.029502894	0.26819489	-0.14633571	-0.10011489	-0.077020592	-0.0090669532	0.04788359	0.28168114	0.10063625	-0.23808696	-0.20043405	-0.035410649	0.0076433393	0.055529451	-0.096172718	-0.036854436	-0.16739016	-0.14762968	-0.010731114	0.14338542	-0.18711117	0.15554545	-0.037487585	-0.12598505	0.10434572	-0.042240505	0.026522514	-0.027729666	-0.02552189	-0.027352736	0.076424887	-0.11990786	0.18476271	0.1301664	0.10367921
40	0.25443145	0.15731077	0.051166335	0.29044815	0.14918824	-0.15706053	-0.15011122	0.031285999	-0.0081027803	0.024700052	-0.096350017	0.21555054	-0.041009227	0.13084027	0.1704535	-0.068354116	0.067319958	0.18605613	0.17031962	0.087804834	0.051356549	0.0092095467	0.14818899	0.068100107	0.014516928	-0.055211065	-0.15798716	-0.020267158	0.21776423	-0.05648475	-0.074893315	-0.028108765	-0.024862572	-0.06531032	0.075128639	0.038051882	0.13815653	0.070254994	0.021780935	-0.24563319	0.023026344	-0.076284018	0.12587608	0.0085776097	-0.089071967	-0.063449221	-0.14033085	-0.063952215	0.036813079	0.13768382	0.060717951	0.094570564	0.10407901	-0.037798816	0.16972401	-0.15787617	0.014410778	-0.061406977	-0.2295594	0.19376667	-0.23332566	0.080514485	0.20943862	-0.023724337
125	0.08282276	-0.19803635	-0.0050582423	-0.37340168	0.11155313	-0.069448301	0.028484521	0.14367891	0.14205392	-0.013404843	0.10675546	-0.11565826	0.13471401	0.10331516	-0.0051398798	-0.15407825	-0.072137589	0.010629964	-0.0038637402	-0.10983679	-0.0033616298	0.089923999	-0.13113054	-0.14363021	-0.1400643	0.0066074811	0.11392438	0.18127592	0.048610161	-0.064917176	-0.17015983	0.077462281	0.028430147	-0.038144318	0.22915955	-0.11101401	0.087452897	-0.15658737	0.052820785	0.076093739	-0.16586127	0.34227627	0.17723385	-0.2266303	0.031992914	0.087189986	0.14954818	-0.064423027	-0.10799787	-0.10235876	-0.087415114	-0.030602379	-0.065833136	0.042850939	-0.13061491	-0.033736277	0.031277872	0.10827148	0.12593336	0.1747778	1.7761459e-05	-0.030708196	-0.010038413	-0.14835082
179	-0.036972546	-0.1911093	-0.083751674	0.13759968	0.017113881	0.068368022	-0.01591563	0.14370904	0.033577786	-0.077860327	0.1650873	0.086928148	0.15162336	-0.094684111	-0.080427034	-0.0058418454	-0.063998747	-0.082814261	0.05957236	0.018786542	-0.00093853568	-0.098218439	0.07998248	0.096036247	-0.17203386	-0.064392233	0.054674655	0.12846325	0.038271498	0.35550259	-0.16958953	-0.039470249	-0.16168727	-0.076963872	-0.23357597	-0.09044012	-0.1064715	0.1358296	-0.11130639	0.080184499	-0.0059588298	-0.046498017	-0.2327899	-0.12903237	0.07238414	0.21181265	0.10062888	0.25291765	0.16367641	-0.055992115	0.16278013	0.24544875	0.089206798	-0.10261525	0.061579023	0.20252762	-0.05374276	0.081006156	0.13697437	0.1164235	0.02647711	0.046305934	0.10552891	0.044186951
27	-0.038810139	0.054094962	-0.39105041	0.095069475	0.042366217	-0.13612704	-0.093709953	-0.025593831	0.051909916	-0.046961901	0.14652615	0.051871075	-0.098760045	-0.059160487	0.028574359	0.091452921	0.085381135	-0.012253641	0.018770245	-0.0031516274	0.10320711	-0.12383053	0.075691503	-0.23258335	0.056630632	0.032169475	-4.6977629e-05	-0.26776538	0.19671417	0.11280238	0.0031952325	0.057594208	-0.1179466	0.064319806	0.19588085	-0.14791764	0.33809626	-0.054859767	0.10388738	-0.10372452	0.049018408	-0.15995282	-0.08274173	-0.028699623	-0.08234341	-0.030313376	0.12253833	-0.1603478	-0.15013594	0.0059086487	-0.070838321	-0.12602836	0.016577725	-0.070860568	0.042204968	-0.0049921805	-0.025264067	-0.0085680477	0.12847565	0.16499585	-0.020039537	-0.12932029	-0.1897542	-0.28044279
17	-0.045207059	0.14072292	0.23136374	0.21334449	0.07880361	0.060394642	0.38313627	0.30013725	-0.10307897	0.124188	0.080939133	0.0097170462	0.020614294	0.065587339	0.12603675	0.029415685	0.045688491	0.18718648	0.042720503	0.073283447	0.13314584	0.21960764	0.1649873	0.050720131	0.027942761	-0.16452512	0.039270582	-0.13945732	-0.13769182	0.087467101	-0.013523557	0.063493049	-0.084301143	0.16151328	0.019331534	0.15970135	0.090550467	0.022219302	-0.064342553	0.0042364929	0.11133387	0.093806705	-0.16075771	0.13791269	-0.028761953	0.10961995	-0.093783918	0.085765699	-0.10710934	0.017393254	-0.040072937	-0.038397943	-0.076183034	-0.020650167	-0.23404486	0.11786715	0.12930789	-0.05953515	-0.18552111	-0.086956201	0.12741574	0.084107206	-0.040385388	0.12064711
918	-0.018870839	-0.072213107	0.10932254	-0.10341923	0.014423906	-0.4641073	0.083551849	0.063053794	-0.036538846	0.14015818	-0.13196962	-0.12613122	0.14862057	-0.041464192	-0.10040487	0.20802017	-0.19099674	-0.0066226743	-0.16470503	-0.065575973	-0.22785267	-0.060135602	0.09272241	0.028096438	0.10203111	0.068756022	-0.12109034	-0.019326565	0.071449523	-0.09968026	0.0098734055	-0.19124755	-0.17214992	-0.11549855	-0.01458842	0.040522323	-0.031473159	0.073278137	-0.063542343	-0.061825388	-0.21009473	-0.29607316	-0.01483302	0.021282191	0.015283461	0.068269473	0.11534492	-0.036430313	0.11284308	-0.0079378925	-0.13032219	-0.018297807	-0.10619925	-0.016129846	-0.031966774	0.1975787	-0.042966364	0.20898718	-0.0825032	-0.2047588	-0.0061704794	0.046229945	0.0046319348	0.098911886
938	0.085849679	0.052375379	-0.068796533	-0.035304951	0.11766796	0.24010031	-0.10869644	-0.10704709	0.049667618	-0.26287322	0.1038665	-0.1584105	0.13819286	0.11262816	-0.020417759	0.10103988	0.099535088	-0.039130813	-0.086787066	0.32624057	0.1001823	0.12523726	0.034940842	-0.18408561	-0.005534966	0.046910035	0.024567515	0.061210937	0.10926893	-0.046540326	-0.20676033	-0.1608349	0.11935741	-0.10495674	0.11437701	-0.064397264	0.16068966	-0.020014554	-0.088081368	-0.26461449	0.040055744	0.067240142	0.10554716	-0.022264177	0.19255538	-0.11119279	0.088891897	0.056275721	0.050859548	0.15177107	-0.15597559	-0.18582012	-0.018534677	-0.22346372	0.085141942	0.037711612	0.082166477	0.0043974219	-0.043910621	-0.044042175	0.09277795	-0.036736057	0.24127405	0.12938237
552	0.017765097	0.019866425	-0.033024835	-0.11954914	0.031738181	0.18084984	0.04593099	0.067049431	-0.18019796	-0.013976797	0.18715572	-0.13980652	-0.056331684	-0.081155656	-0.02628028	-0.26460764	-0.12993264	0.032284811	-0.13770318	-0.22038214	-0.06021886	-0.051996198	0.031469163	0.18077904	0.039228546	-0.22308046	0.088902967	-0.0083156334	-0.0072392799	-0.013586864	-0.2433439	0.15699842	-0.18359986	0.14309712	-0.092091981	0.025067298	-0.12481449	-0.20714274	0.094052358	0.037205704	-0.12838989	-0.016936045	-0.16452634	0.010101245	0.064684718	-0.23244347	0.18227003	-0.13180166	-0.1983189	-0.10784684	-0.21598038	-0.041599071	0.075132672	0.010702083	0.014209734	-0.030183403	-0.017909878	-0.011122907	0.1266636	-0.15267976	-0.087820626	0.20422228	0.08518178	0.13999233
